Jeu,Player,Role,Response,evaluation
28,Lucas,Docteur,"Well, I have my suspicions. Emma was awfully quiet during the accusations last night. I think it's a classic werewolf behavior if you ask me. She's been very quiet, and I think she's been trying to hide it. She's been trying to hide it from me, and I think that's why she's been so quiet. I don't know what to think about her.""

""I'm",TRUE
28,Laura,Voyante,"I think Emma is the werewolf. I think she's the one who is the most dangerous and the most dangerous to the world. She's the one who is the most dangerous to the world.""

""You think she's the one who is the most dangerous?""

""I think she's the one who is the most dangerous to the world. She's the one who is the most dangerous to the world",TRUE
28,Antoine,Villageois,"The werewolf is Emma. She is the only one who can stop the wolf, but she is also the only one who can stop Emma.

The wolf is Emma. She is the only one who can stop the wolf, but she is also the only one who can stop Emma. The werewolf is Emma. She is the only one who can stop the wolf, but she is also the only one who can",TRUE
28,Marie,Loups-Garous,I am innocent... I am a simple villager. I am innocent. I am innocent. I am innocent. I am innocent. I am innocent. I am innocent. I am innocent. I am innocent. I am innocent. I am innocent. I am innocent. I am innocent. I am innocent. I am innocent. I am innocent. I am innocent. I am innocent. I am innocent. I am,FALSE
28,Claire,Villageois,"i suspect that Lucas is the werewolf.

""I'm afraid that's not true,"" she says. ""I'm not a werewolf.""

""I'm not a werewolf either,"" he says. ""I'm a werewolf.""

""I'm not a werewolf either,"" she says. ""I'm a werewolf.""

""I'm not a werewolf either,"" he",FALSE
28,Thomas,Villageois,"I agree with Laura. Emma's sudden interest in protecting the villagers seems a bit suspicious to me. I don't think she's going to be able to do it alone.

I think it's safe to say that Emma is a very good friend to me. I don't know if she's going to be able to do it alone, but I'm sure she'll be able to do it with me.
",TRUE
28,Emma,Loups-Garous,Laura is the voyante i think ive ever heard of. She is a beautiful girl. She is a very good girl. She is a very good girl. She is a very good girl. She is a very good girl. She is a very good girl. She is a very good girl. She is a very good girl. She is a very good girl. She is a very good girl. She is a,TRUE
29,Claire,Voyante,"I think Lucas is the werewolf. He's got a lot of energy, and he's got a lot of strength. I think he's going to be a great leader for us.""

The team is also looking for a new coach.

""We're looking for a new coach,"" said coach Mike Babcock. ""We're looking for somebody who's going to be able to bring a lot of energy",TRUE
29,Thomas,Villageois,"The werewolf is Lucas. He's a male werewolf, and he's a bit of a weirdo. He's a bit of a weirdo. He's a bit of a weirdo. He's a bit of a weirdo. He's a bit of a weirdo. He's a bit of a weirdo. He's a bit of a weirdo. He's a bit of a weirdo",TRUE
29,Emma,Villageois,"i suspect that Lucas is the werewolf.

In the final scene of the film, when the werewolves are being hunted, they are seen running away from the hunters.

In the final scene of the film, when the werewolves are being hunted, they are seen running away from the hunters. In the film, the werewolves are seen in a cave.

In the film, the werewolves",TRUE
29,Lucas,Loups-Garous,"Claire is the voyante i think ive seen her do before. She's a bit of a bimbo, but she's a good girl. She's a good girl, and she's a good girl. She's a good girl, and she's a good girl.

She's a good girl, and she's a good girl.

She's a good girl, and she's a",TRUE
29,Laura,Docteur,"I decide to protect Antoine. I decide to protect Antoine.

I decide to protect Antoine. I decide to protect Antoine.

I decide to protect Antoine. I decide to protect Antoine.

I decide to protect Antoine. I decide to protect Antoine.

I decide to protect Antoine. I decide to protect Antoine.

I decide to protect Ant",TRUE
29,Antoine,Villageois,"Hold on a second, are we forgetting about Lucas? They've been playing the 'I'm just a simple villager' card a bit too much for my liking. I'm not sure if that's because I'm a fan of the character or because I'm a fan of the game, but I'm not sure if I want to play a game that has a character that's so shallow that you're forced to play",TRUE
29,Marie,Loups-Garous,in my opinion Laura is the werewolf. She is a werewolf and she is a werewolf. She is a werewolf and she is a werewolf. She is a werewolf and she is a werewolf. She is a werewolf and she is a werewolf. She is a werewolf and she is a werewolf. She is a werewolf and she is a werewolf. She is a were,FALSE
29,Claire,Voyante,I think Marie is the werewolf. She's a werewolf. She's a werewolf. She's a werewolf. She's a werewolf. She's a werewolf. She's a werewolf. She's a werewolf. She's a werewolf. She's a werewolf. She's a werewolf. She's a werewolf. She's a werewolf. She's a werewolf,TRUE
29,Thomas,Villageois,"Hold on a second, are we forgetting about Marie? They've been playing the 'I'm just a simple villager' card a bit too much for my liking. I'm not sure why, but I'm not sure I like it. I'm not sure why, but I'm not sure I like it.

I'm not sure why, but I'm not sure I like it.

Marie is",TRUE
29,Emma,Villageois,"i suspect that Marie is the werewolf.

The next day, Marie is seen in the woods with a group of wolves. After some time, she is seen running away from the wolves.

The next day, Marie is seen in the woods with a group of wolves. After some time, she is seen running away from the wolves.

The next day, Marie is seen in the woods with a",FALSE
30,Claire,Villageois,"Hold on a second, are we forgetting about Emma? They've been playing the 'I'm just a simple villager' card a bit too much for my liking.

I'm not sure I'm a fan of the character, but I'm not sure why. She's a bit of a loner, and I don't think she's the type to be a leader. I think she's a bit of",TRUE
30,Thomas,Loups-Garous,in my opinion Lucas is the werewolf. He is a werewolf and he is the best werewolf in the world. He is the best werewolf in the world. He is the best werewolf in the world. He is the best werewolf in the world. He is the best werewolf in the world. He is the best werewolf in the world. He is the best werewolf in the world.,FALSE
30,Emma,Loups-Garous,"I am innocent... I am a simple villager. I am a peasant. I am a peasant with a dream.""

""I am a peasant with a dream. I am a peasant with a dream. I am a peasant with a dream. I am a peasant with a dream. I am a peasant with a dream. I am a peasant with a dream. I am a peasant with a dream. I am",FALSE
30,Lucas,Docteur,"Well, I have my suspicions. Thomas was awfully quiet during the accusations last night. I think it's a classic werewolf behavior if you ask me. He's a bit of a shy guy, but he's also a bit of a loner. He's not a very social guy, but he's a bit of a quiet type. He's very protective of his family, and he's very protective of his friends",TRUE
30,Laura,Villageois,"i suspect that Lucas is the werewolf.

The Werewolf

The Werewolf is a creature that appears in the video game, The Witcher 3: Wild Hunt.

The Werewolf is a creature that appears in the video game, The Witcher 3: Wild Hunt. The Werewolf is a creature that appears in the video game, The Witcher 3: Wild Hunt. The Werewolf is a creature that",FALSE
30,Antoine,Villageois,"i suspect that Lucas is the werewolf.

Lucas is a werewolf and is the leader of the werewolf pack. He is also the leader of the pack and is a member of the Order of the Phoenix.

Contents show]

History Edit

Lucas is a werewolf and is the leader of the werewolf pack. He is also the leader of the pack and is a member",FALSE
30,Marie,Voyante,I think Thomas is the werewolf. He's got a wolf's head on his head. He's got a wolf's tail on his tail. He's got a wolf's head on his head. He's got a wolf's tail on his tail. He's got a wolf's head on his head. He's got a wolf's head on his head. He's got a wolf's head on his head.,TRUE
30,Claire,Villageois,"Hold on a second, are we forgetting about Thomas? They've been playing the 'I'm just a simple villager' card a bit too much for my liking.

I'm not sure if there's a better word for it.

Thomas is a very interesting character. He's a very interesting character. He's a very interesting character. He's a very interesting character. He's a very interesting character",TRUE
30,Thomas,Loups-Garous,Marie is the voyante i think ive ever seen ive been to a lot of places and i never know what to expect ive been to a lot of places and i never know what to expect ive been to a lot of places and i never know what to expect ive been to a lot of places and i never know what to expect ive been to a lot of places and i never know what to,TRUE
30,Emma,Loups-Garous,I am innocent... I am a simple villager. I am a simple villager. I am a simple villager. I am a simple villager. I am a simple villager. I am a simple villager. I am a simple villager. I am a simple villager. I am a simple villager. I am a simple villager. I am a simple villager. I am a simple,FALSE
31,Claire,Villageois,"I agree with Marie. Lucas's sudden interest in protecting the villagers seems a bit suspicious to me. I'm not sure why he would want to protect them, but I think it's possible that he's just trying to protect them from the villagers, and that he's not really interested in them at all.

I think the only reason Lucas is interested in them is because he's trying to protect them from the villagers",TRUE
